schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,content.data.employeeCountMethod,collectedAt
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/llm-lens,Llm Lens,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/kvdtempel,Kvdtempel,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/llmdi,Llmdi,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Mousaicv,Mousaicv,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Shrinidhisuresha,Shrinidhisuresha,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/eswardivi,Eswardivi,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/runesc,Runesc,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/matthoffner,Matthoffner,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/tchamna,Tchamna,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ExploreWithYasir,Explorewithyasir,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/marifulhaque,Marifulhaque,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Varshitha,Varshitha,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/vijayjangir,Vijayjangir,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Eminda,Eminda,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/law-llm,Law Llm,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/wellecks,Wellecks,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/MrBlack,Mrblack,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Gunulhona,Gunulhona,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/tonykhanh,Tonykhanh,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/misseuro,Misseuro,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/intfloat,Intfloat,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Knaruto,Knaruto,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ebrigham,Ebrigham,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/eturok,Eturok,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/llm-toys,Llm Toys,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/imgeaslikok,Imgeaslikok,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Liduvina,Liduvina,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/minnmamin,Minnmamin,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/glowup,Glowup,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/MarkWest,Markwest,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Hajer,Hajer,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/wangxiaobo2001,Wangxiaobo2001,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/iElexperio,Ielexperio,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/arpansm10,Arpansm10,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/kangqi,Kangqi,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/InstaDeepExternalProject,Instadeepexternalproject,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/siciai,Siciai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/rdpatilds,Rdpatilds,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/TanveerSingh182764,Tanveersingh182764,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Falah,Falah,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Jeyllon,Jeyllon,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Ozgur98,Ozgur98,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/totally-not-an-llm,Totally Not An Llm,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/romitagl,Romitagl,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/HelloLvng,Hellolvng,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/LLMer,Llmer,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/mmitch25,Mmitch25,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/davida001,Davida001,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/s4saif,S4Saif,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/viethoangtranduong,Viethoangtranduong,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/pradyumna-prasad,Pradyumna Prasad,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ggsumida,Ggsumida,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/flavioloss,Flavioloss,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/jiro-a,Jiro A,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/nitro1,Nitro1,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/marccloudera,Marccloudera,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/mirAi05,Mirai05,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ctrltokyo,Ctrltokyo,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/jaytonde05,Jaytonde05,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/llmf,Llmf,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Loukylouise,Loukylouise,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/kendryte,Kendryte,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Rae-ArenaEval,Rae Arenaeval,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/gmalta,Gmalta,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/yhosoai,Yhosoai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/smurf97abc,Smurf97Abc,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/shylee2021,Shylee2021,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/avanish07,Avanish07,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/AnonymousAuthorsforICSE2024,Anonymousauthorsforicse2024,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/adarsha30735,Adarsha30735,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Nithees,Nithees,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/lzcmagic,Lzcmagic,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Araaa,Araaa,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/DIlabmasters,Dilabmasters,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/sandeep12345,Sandeep12345,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/bin-zheng1,Bin Zheng1,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/goodpinokio,Goodpinokio,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ktokunaga,Ktokunaga,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/poonehmousavi,Poonehmousavi,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ckchan,Ckchan,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/mayankt1234,Mayankt1234,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/subhrajit-mohanty,Subhrajit Mohanty,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/nagupv,Nagupv,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Chirag4579,Chirag4579,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/candra,Candra,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/llmcode,Llmcode,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Adi-ds,Adi Ds,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/parinzee,Parinzee,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/royam0820,Royam0820,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/irfanalisoomro,Irfanalisoomro,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ashutoshrana171,Ashutoshrana171,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Ian-14,Ian 14,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/samlikesphysics,Samlikesphysics,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/MFDLR,Mfdlr,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/sojiodu,Sojiodu,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/jojo0217,Jojo0217,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Ichsan2895,Ichsan2895,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/MBZUAI-LLM,Mbzuai Llm,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Ranjit,Ranjit,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/aongwachi,Aongwachi,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/pinaki-ds,Pinaki Ds,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/rohansapru,Rohansapru,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/tchebonenko,Tchebonenko,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/rakeshsharma01,Rakeshsharma01,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Kazchoko,Kazchoko,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/sambitchakhf03,Sambitchakhf03,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/DogGoesBark,Doggoesbark,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/akaigraham,Akaigraham,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/TallalUsman,Tallalusman,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/siddhant3c,Siddhant3C,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/kujirahand,Kujirahand,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/itsrocchi,Itsrocchi,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/siddhantdube22,Siddhantdube22,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Praveen998,Praveen998,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/gopinathk-llm,Gopinathk Llm,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/qwe1256,Qwe1256,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/zhangbo2008,Zhangbo2008,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/AyBer99,Ayber99,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/IUSEGPTLOL,Iusegptlol,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ruanwz,Ruanwz,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/leemeng,Leemeng,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Zain18,Zain18,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/closerforever,Closerforever,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/huifan,Huifan,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ArthurX007,Arthurx007,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Vageesh1,Vageesh1,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/openskyml,Openskyml,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Decentral-Inc,Decentral,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Shruthipriya,Shruthipriya,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/d1msh1mm32,D1Msh1Mm32,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/harish03,Harish03,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Theosphil,Theosphil,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Mahmoud22,Mahmoud22,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Bsjs,Bsjs,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/mustafamegahed,Mustafamegahed,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/AshishNehra,Ashishnehra,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/didilima,Didilima,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/zeekayyyy,Zeekayyyy,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Peed911,Peed911,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Saugatkafley,Saugatkafley,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/HarshSinyal,Harshsinyal,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/victorasso,Victorasso,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/alibaba-pai,Alibaba Pai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Nani008,Nani008,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/asimsultan,Asimsultan,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/xalphaai,Xalphaai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/tiztes,Tiztes,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/atwk-llm,Atwk Llm,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ConorVanek,Conorvanek,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/gothstaf,Gothstaf,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/dhmkshetty,Dhmkshetty,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Guanglong,Guanglong,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/compressed-llm,Compressed Llm,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/hmxiong,Hmxiong,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/lpy22,Lpy22,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/42dot,42Dot,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/masonbarnes,Masonbarnes,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/joechaung,Joechaung,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Millen93,Millen93,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/jaspsing,Jaspsing,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/EliBrig,Elibrig,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/GaganpreetSingh,Gaganpreetsingh,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/TheDexter00,Thedexter00,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/caisarl76,Caisarl76,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Manish1903,Manish1903,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/kudzo,Kudzo,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/xyan13,Xyan13,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/agarikipati,Agarikipati,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/EdwardGao,Edwardgao,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/NoahBSchwartz,Noahbschwartz,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/SimonWSY,Simonwsy,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/LLMGlobalyTest,Llmglobalytest,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/AlexZhukov,Alexzhukov,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/kishanicegram,Kishanicegram,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Nadilazev,Nadilazev,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/maverickrzw,Maverickrzw,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/tanibt,Tanibt,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/liric24,Liric24,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Merceley,Merceley,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/sureshchittewar,Sureshchittewar,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/PieterMey,Pietermey,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/davenorton912,Davenorton912,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Nadinegp,Nadinegp,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
